11514,80-2174
10941,45-2360
14974,96-1020
11962,94-4641
7443,60-2055
10328,74-4508
12757,81-9027
6778,45-4614
3814,96-9750
16408,50-3998
6791,77-0272
17487,87-7018
416,73-5084
18632,49-2899
6437,99-2042
11653,79-4156
12766,84-6821
19718,83-2264
10973,43-3190
8981,77-7180
16679,68-7497
17750,80-2935
4950,51-7992
16230,47-8587
2110,47-2230
4142,72-4133
12286,95-3124
1413,48-1887
11885,89-7298
19252,67-5578
18195,50-6638
15686,43-2551
1103,82-8020
14063,67-8411
16002,62-9200
18626,94-9043
2759,81-7880
300,97-2471
6824,90-4152
4628,76-4379
11399,96-2763
11642,68-9273
12706,96-7211
6051,82-7269
427,77-1749
11999,92-9691
6249,86-8888
15537,56-8963
7144,98-0274
712,62-4467
2056,63-1489
10620,74-7473
13252,94-5611
19633,61-7076
1630,53-5324
16672,96-3956
19018,57-6407
8152,59-9233
14679,50-4365
3991,68-1127
2431,58-6650
716,68-7294
4401,98-9202
7030,67-6018
18727,48-2400
5046,54-0012
14715,43-9438
11902,43-3038
5221,66-0667
2526,47-9750
14977,76-5303
17464,94-0150
8070,43-5020
16053,80-4064
18485,55-9249
2428,89-1124
19472,62-8284
16792,77-9722
6389,65-8990
1029,48-9703
12417,52-6627
13687,74-6115
3544,70-6854
3822,99-7933
10095,74-7298
13279,45-7852
444,76-7739
1909,83-3963
15937,45-6119
7034,93-9824
15298,72-3439
10373,52-7714
1903,84-2424
13920,70-3712
16042,93-1423
16249,94-5608
15437,50-5780
17117,58-3332
17322,57-3088
10365,57-0250
5512,66-8256
19499,86-4145
15337,44-8747
2516,69-6280
2943,57-7869
16340,88-9772
953,86-5460
9181,65-7796
16875,51-8769
2049,91-9976
1238,66-1873
6787,68-8971
9337,82-0811
19090,49-6493
14722,55-1142
9890,76-7751
4933,76-0684
15797,45-4326
16674,68-9252
5211,52-9715
8297,79-0500
18053,45-2585
5909,76-1926
18887,98-6632
7598,51-3762
6477,43-2803
4872,59-4613
17041,66-4434
8781,57-8335
12760,94-8620
4734,80-7261
3944,59-4535
5764,81-8929
3082,45-9466
8482,66-3053
17503,74-1149
7466,59-2523
12499,93-5821
1155,82-5905
12276,46-8617
19891,46-8071
19072,72-8789
6150,73-6589
11143,63-6605
8416,87-1556
461,50-2936
19920,74-9540
13131,53-4711
5238,85-1240
4658,63-7318
15774,72-3124
3668,89-4718
4820,87-1806
10364,48-7179
14775,75-6636
7433,65-9078
8971,86-8801
17627,83-6137
11515,71-4792
5146,92-3718
4513,98-4032
15693,77-4631
14844,98-5074
9659,59-1461
1339,59-0323
2627,52-4230
7572,96-3239
10879,62-6259
7694,81-1838
2041,44-7347
7940,47-5765
2772,72-8672
17566,47-0041
1465,94-7853
10900,48-7146
2700,47-8854
1111,89-9546
10135,58-6703
16643,80-9553
15447,65-2221
11421,89-0755
5775,53-1037
5783,68-7630
17296,98-5376
6429,85-3331
15276,47-4398
18225,61-4747
5088,93-1544
12190,76-0018
13539,93-5467
4022,79-3004
6644,54-3353
2920,57-0728
3125,66-8975
6248,87-7026
13401,70-1272
19990,50-4554
15682,48-3450
8799,72-0303
4821,78-7900
14939,69-8337
9762,97-2441
760,81-1701
8004,73-5226
6989,94-4294
14985,87-3342
4579,66-7095
337,43-7508
4657,64-3105
5369,84-0821
1635,91-1140
6287,87-1985
8494,58-6663
2160,71-4123
11277,45-7275
9746,98-6355
15748,83-8661
6859,74-1586
18201,58-7647
7544,52-5425
7464,59-4581
8060,65-6586
11333,76-8007
11538,74-2657
17187,56-8515
8832,88-6307
10626,57-1230
18988,58-8141
5373,52-5086
19463,76-6690
9462,69-0958
3803,47-7156
17410,96-1940
12132,70-5303
13393,64-6832
9818,68-0176
9564,82-2199
19867,74-5861
9322,68-5541
17149,66-0578
19238,83-8397
4548,74-0772
8601,93-6343
11702,89-0990
14041,55-9449
12937,54-4806
16883,60-7390
7889,60-1595
7425,64-4088
15282,92-4118
10992,64-8208
17103,49-1688
2858,95-9920
15772,50-6881
3690,65-6363
9539,50-0255
1167,48-6124
3304,72-2449
8276,76-4898
2070,53-5302
3337,88-0346
13615,45-8894
8501,92-2353
3291,57-6384
11143,64-8302
12918,55-7875
14345,77-0201
3609,81-9931
12634,55-2480
15046,65-1601
1430,91-9950
1913,56-4971
5582,67-3174
6608,60-0115
13394,53-1512
17300,70-0379
4511,77-9382
7801,80-2993
10477,93-9458
19793,89-9884
2890,93-6659
11267,74-9487
10691,45-3699
4615,71-1615
1311,85-5834
8167,65-4878
8781,49-9060
11107,43-8129
4811,76-3318
18164,70-9810
15298,81-2616
12775,61-6849
15494,72-0149
2738,45-1446
2467,70-8312
7798,93-9169
15533,79-4418
3420,49-0017
13726,76-5664
2297,52-2833
8660,78-1319
8796,85-4017
11637,98-0331
14276,63-4735
2178,61-4543
6119,59-8988
18965,93-3224
205,86-5882
18404,46-4839
6349,94-7063
8017,97-5522
2595,91-8695
667,66-8645
18356,91-3933
8093,64-1216
7473,56-6169
11305,83-8683
10086,75-0393
7325,71-3162
19304,47-1624
19243,92-7712
9184,81-0003
15511,67-9320
16985,73-0419
5186,76-5870
18435,47-2097
3580,92-5940
12153,48-7016
2696,69-1585
15999,74-3870
11436,45-7164
11743,54-5947
5157,49-5017
19974,47-4487
14841,81-4810
8605,82-4101
8843,91-1176
11360,67-0583
7761,75-4681
9813,68-5219
6064,67-2985
13502,43-6654
15921,54-7735
7555,52-2640
15332,80-5690
17628,85-9405
17962,79-8003
1791,46-6734
12064,79-4866
16576,53-0602
15674,53-6119
10812,50-2783
13121,98-3837
12596,46-2670
14181,89-6011
10942,81-7980
7215,51-8549
4608,64-7183
4617,80-3839
6180,96-5293
202,50-8352
1193,85-6138
4368,51-4888
5188,47-8902
6345,93-6168
13315,85-3101
9891,75-1947
10034,73-6672
8110,47-0011
18166,72-2671
6037,63-7048
10006,52-4960
13790,44-6196
11663,48-2118
18999,99-6949
9822,46-4890
9921,74-5269
3186,99-9209
1396,78-9755
12654,60-5747
10906,63-9700
16276,44-5745
12447,49-0608
19162,96-3594
7783,47-7010
10292,69-0887
2387,85-9432
12777,68-7060
6787,56-1734
13118,87-3250
3427,64-3666
15492,59-8039
8862,95-3378
6080,76-9271
15070,77-3442
15759,48-2150
3676,94-9437
2004,62-3854
10804,94-0573
15392,99-8057
958,60-4119
15239,96-6771
13349,97-1394
14398,45-5493
18832,72-5451
19053,62-0665
12688,76-4691
15119,53-7458
7727,94-5789
10734,46-6162
3063,77-4584
13577,46-5254
11397,91-3086
9998,93-5290
12346,76-9871
18200,96-3054
6504,46-8293
17504,69-0913
10586,60-3722
7274,76-5970
7322,44-8941
19717,57-9941
19386,53-8598
4634,75-6347
9978,48-8298
8517,47-6322
12154,90-6686
11585,52-1038
8216,81-2252
4400,78-8628
874,82-9407
13840,49-2837
1235,82-7001
2259,82-5607
2081,70-8066
8861,66-9988
1077,48-8008
1270,95-1234
309,97-0423
9264,79-5940
19231,81-8202
14455,51-3744
4338,87-8490
15063,59-2857
6623,69-0502
10407,68-1905
3673,74-5541
12517,54-3252
13822,84-6823
16699,54-1942
556,63-1988
2659,83-9632
12837,95-6331
19434,86-1798
11820,63-8323
7559,62-8837
12595,95-6042
11808,81-3334
4187,68-7422
8150,46-4175
7873,78-4869
5682,86-3394
16651,89-8823
8733,46-3441
5115,84-3829
12150,72-2532
17656,50-2356
5062,60-7768
10987,91-5395
18170,71-8288
10558,67-5194
7490,67-2885
10196,48-0311
9766,89-6698
11833,70-3110
10574,56-5808
13884,74-9918
6602,85-2116
12451,98-0503
19042,48-1677
9078,88-0390
18988,70-5625
2171,47-0998
7127,98-6412
12999,76-1892
10450,66-6469
12402,81-7534
12358,58-3756
2667,81-0882
17440,49-5163
16465,87-4199
11440,95-9085
7643,59-9058
19226,67-0196
4936,87-6336
8893,82-6681
4835,83-6085
5945,46-1439
15985,85-7476
7044,87-4728
13894,60-3442
11509,67-5277
9020,73-5778
19805,95-0231
9648,98-4525
15177,50-5882
14004,90-7066
5799,82-8376
7323,97-9064
198,79-1715
2464,80-4019
6898,68-6798
4305,65-8393
6793,63-9094
19789,87-7563
17485,93-7923
7032,56-1837
12147,71-9600
7183,66-8408
746,55-9869
15296,44-2978
9764,68-9239
16110,97-6857
17599,65-6822
18334,43-4852
17541,77-4649
10614,43-6586
3936,99-5798
9896,82-9475
11109,53-1577
670,43-3522
19991,85-3408
10210,71-2131
14597,69-5831
11223,60-2743
323,71-3046
2042,69-5301
9153,52-1197
3528,86-9763
4166,43-6728
8262,71-9711
10073,87-4201
5,72-9454
12095,44-9862
4154,72-5078
4432,94-2658
532,72-1282
18517,59-9289
6477,65-5413
16047,60-8951
15178,52-7200
860,50-9931
3719,69-5060
675,86-0737
18967,78-7850
19500,71-6825
1786,95-9992
17431,51-5022
9396,65-5233
19405,91-5287
18885,78-8412
13230,75-0631
613,48-6166
10061,46-0133
15155,55-4548
10848,96-0917
11753,45-8561
12444,57-3746
16992,75-2948
9807,83-0025
19265,85-8899
12328,57-1172
3490,95-9703
373,61-6858
12870,92-2060
3237,79-9396
7973,98-1218
6158,54-1319
1423,49-5542
14684,75-3696
4595,59-8920
10876,98-7390
9496,77-2210
13454,59-8981
18592,58-1582
16041,96-9195
7114,93-3004
16447,93-7499
17864,75-0070
8372,81-7892
19197,83-0688
18114,53-2660
6252,81-0959
9563,98-1944
16514,71-5375
968,70-6682
17230,87-5409
18653,95-4568
18055,56-9536
10454,53-8912
2399,76-9694
5839,49-2860
13179,47-2183
15264,62-6001
1807,94-5430
10392,77-3937
3173,47-1461
15342,72-0419
5025,62-9911
13832,55-3749
5694,93-2993
19625,83-8278
263,94-4837
14220,93-3275
12818,52-1857
8641,95-7565
1943,66-0162
9983,60-4503
15994,82-8752
1106,92-5296
17132,83-6622
14795,45-7031
9537,83-9037
18585,64-4197
18274,69-6825
10057,54-9652
11337,56-1779
5345,51-5752
16733,95-9339
7264,48-5542
1806,56-4595
14800,94-0704
18479,96-1955
19730,78-9899
10913,53-7333
1560,87-6608
5582,54-6141
11079,72-9685
15422,93-2771
5371,92-2896
3704,61-0329
48,68-8369
19787,45-1564
12461,48-8510
8143,79-5470
8986,85-3659
1038,47-9830
15103,45-9774
5361,81-9528
17379,49-4646
15000,92-0170
14632,63-7325
7945,45-9089
18140,77-2614
17459,45-1907
18628,79-8825
14053,92-0523
15019,76-6011
959,45-3846
7962,88-7579
16243,45-6140
15852,98-1787
10291,91-6288
3669,57-7226
11583,58-9596
3011,46-1210
2334,47-0766
12436,54-5768
3709,86-2967
13227,53-6650
1863,86-6230
10381,45-1254
10079,62-8026
14180,62-0674
7695,91-0222
19800,72-9937
15208,99-0690
12159,53-8442
778,65-9123
18139,82-3926
1017,73-4881
8412,72-4009
2668,70-2732
4444,57-9424
14996,44-8600
10565,64-9863
8019,53-1464
3139,69-7209
17858,87-8769
15902,52-2447
7792,69-9938
6188,69-7864
15253,61-4959
5642,74-6877
10123,44-5559
11331,51-6886
17984,87-9377
7938,98-5557
13660,74-1287
12106,86-6938
8403,82-7816
2612,51-8442
554,66-7904
8246,68-4126
15896,44-9283
7177,44-2191
14880,50-5141
6830,94-4135
4,57-1599
2449,72-2716
17357,64-5361
7728,51-7714
12362,94-6168
6063,82-7326
14636,61-1979
535,98-2090
18857,58-9135
3353,59-2511
4204,88-3969
6138,66-3403
3360,70-3586
4277,62-8419
18785,94-7712
5089,63-7205
10432,69-7161
6289,80-9287
9164,67-7564
8510,95-7655
14759,61-7508
18649,74-3761
8556,89-8043
3851,95-9752
7989,70-6365
8972,63-0175
16210,57-8508
3472,46-2424
4474,67-7298
17834,59-3040
5607,98-4138
16441,93-1794
7750,69-7362
16751,77-2605
9483,48-8048
16688,91-4301
8300,89-9702
2636,77-2568
11009,76-4679
13271,65-8872
18217,51-9764
18599,58-6126
2250,79-1566
17575,76-4682
15996,60-1602
18698,87-1049
497,81-1614
18374,58-3517
6969,68-2167
6029,64-6893
10260,99-2118
15851,82-7779
14989,55-5615
1819,61-5800
13847,48-8407
10924,60-6266
2908,44-3349
8023,49-0385
18464,46-0347
13717,89-0395
6001,91-9059
5681,93-3438
10191,93-8513
8144,61-4787
14280,76-2225
12452,97-7030
3613,92-2565
358,85-8050
16012,75-7359
10385,76-9869
6168,88-8784
15339,43-2820
39,54-8100
5968,52-0301
16558,57-7396
3498,88-9101
5454,74-8025
6057,82-0181
12198,85-6337
5459,59-2484
7267,74-4749
8200,95-5830
10720,74-0853
4089,75-9415
1881,77-6988
14202,46-8393
11016,67-9248
3183,92-5284
6712,79-2930
19958,64-7622
300,98-9332
672,88-2923
713,45-7737
10546,63-9039
3735,67-8816
11032,52-0973
5868,58-0324
1725,62-4459
2262,90-3692
19057,65-4626
5075,57-6911
7896,78-5042
13963,96-1887
7212,50-2336
11152,65-3894
16824,65-2916
17594,83-4390
4097,71-4903
9734,50-6168
1543,86-7354
1668,77-7809
17217,49-8478
1966,82-1822
5614,48-6344
16518,94-2642
18498,44-0515
12882,76-0865
11632,72-1055
16222,62-2144
2065,68-9156
7600,54-9380
5901,53-4543
4243,45-2075
19536,83-0060
11435,95-0070
6442,74-4243
6289,97-6493
13913,75-3992
4619,72-6599
11155,47-7838
8272,76-0387
1806,95-1030
506,51-1142
11057,69-2022
7853,59-5323
3065,92-5316
13315,69-3274
12893,75-1944
18918,86-5552
14556,67-0882
12286,44-7875
13595,57-1672
2498,80-6330
7639,47-6395
5374,84-0100
19459,95-2768
13908,87-1030
12777,80-0380
4552,63-5611
5436,90-2598
16254,57-3122
12072,90-5384
10367,70-1046
1797,93-3834
3895,56-9072
11309,54-3667
4855,63-4291
11529,49-8252
11532,62-4441
1855,47-1982
14292,97-6018
10638,60-7856
11958,45-2284
16875,80-6061
14775,54-1236
2199,96-8908
9158,46-1099
16814,80-6958
2314,80-2081
2714,75-9166
8132,74-4225
8318,51-4990
6401,49-7927
18815,56-5882
1919,68-1109
9494,71-7888
6428,59-3002
17524,65-0583
9219,80-2057
18708,93-5199
2401,72-9187
7662,59-4694
9948,65-8002
11767,62-9318
14350,98-9173
6594,66-0038
16057,68-8290
10763,86-2594
14099,79-6250
17289,55-4978
8319,54-9263
18008,63-4493
1922,75-5273
13726,53-3181
4916,61-0847
5405,68-3965
14561,68-8151
19609,73-1923
7061,45-9272
18444,83-1526
9422,97-0121
15440,46-7307
2119,50-4162
13125,74-0067
13985,77-3792
17926,91-5803
7917,88-6472
13268,78-2795
19504,62-5864
5618,88-9352
15585,50-2819
11513,59-5288
6608,67-9391
18421,46-5484
8932,47-9580
3892,75-3374
9289,91-7033
19015,96-9698
10675,44-8358
5101,64-4563
17461,63-5789
17399,62-7148
2177,48-1051
406,45-9159
8753,69-1552
8254,58-2999
13009,76-2580
9336,46-5359
9786,83-6911
5953,49-0636
15176,80-8863
17958,83-0199
10163,75-1611
13462,48-0544
2650,49-8971
9463,60-6549
9618,60-9271
4944,99-6191
7658,52-8957
3608,76-9066
7083,73-2457
9987,44-2733
17784,51-4683
8233,89-2362
7681,46-1853
15164,51-5275
777,53-2544
9889,95-8650
18818,90-0058
17253,48-8645
1918,55-5799
1206,76-8868
3855,97-5110
2328,67-4887
17184,70-8251
3906,77-9755
16146,50-2900
3598,62-6034
14002,62-7966
4885,90-1439
789,72-7008
1846,48-8452
6451,66-8192
12529,63-5740
8585,72-0040
5124,88-0417
8576,49-7446
7230,48-7206
8528,99-4989
4090,53-4173
5539,93-9937
12928,52-0396
1671,45-8780
15588,73-0554
9920,87-2040
3515,64-9404
7126,62-3015
4945,67-4407
14769,60-2392
18081,47-3096
11126,97-0250
12249,71-2319
13516,66-7503
4145,54-4277
14532,52-3400
17959,73-2097
9004,63-7913
17779,57-2925
16600,76-8780
14373,57-4514
12026,54-2428
2854,84-2440
17526,85-6104
6810,43-6095
8954,55-9483
18864,86-6333
8228,90-6407
10699,99-8344
14129,60-9327
11452,84-7060
1057,84-8376
16738,50-5311
11814,98-9287
9307,95-8514
1052,67-3344
8357,68-2393
14684,82-0370
9011,53-2919
17312,67-5723
8347,58-0577
4304,65-9241
4591,85-5600
15362,78-3032
17020,60-5038
1661,71-5543
16727,52-1919
387,71-8725
15557,85-9741
6188,81-7041
9535,59-4636
10505,55-1209
7953,93-9692
11340,94-2552
1012,72-3184
14469,81-1940
12060,81-8757
2383,75-4781
281,80-6387
9988,53-3481
12609,63-2731
7821,46-2279
14277,67-7009
11191,44-4082
7712,64-8263
4832,98-1640
16469,62-5263
4978,98-8088
7577,48-3732
16580,65-1864
3355,84-2138
12038,49-4350
7840,60-8782
8606,91-4109
6074,67-6182
5653,74-8889
409,59-9500
6840,49-4305
13764,81-5086
4006,95-4037
19787,64-4674
14830,87-6466
5698,54-4943
6595,58-7951
4337,72-5977
16592,65-3176
15954,84-5108
9971,87-7494
4811,45-3424
4264,58-5802
19104,55-2643
15070,81-0900
19624,99-7334
6898,77-2654
14661,86-7361
8025,60-0675
5416,59-9469
6422,55-7093
16969,43-6210
1726,44-4821
4367,51-2806
3729,45-3034
9166,98-6063
6815,71-7993
8200,64-1265
12819,50-5541
14643,64-9748
3652,73-9803
16134,78-1672
11553,44-7009
13609,81-0677
1100,70-9459
15150,49-0545
17527,65-5552
3313,56-5628
8878,76-8365
4285,86-7469
19177,90-9231
1888,66-4953
4194,63-7759
19420,50-7412
16598,72-9162
939,53-5917
17625,52-5957
13080,65-4543
10677,77-2012
7763,65-9791
2359,73-6878
19621,72-1209
8377,75-8616
15211,65-2523
15250,99-0341
8278,85-1967
19948,60-1053
13612,50-9192
5378,62-1588
18408,74-5960
19844,82-9428
2875,88-2966
3113,59-9924
4300,63-6080
15487,98-5189
7049,80-6664
18090,68-6520
7237,57-3644
7735,46-4702
18803,62-4744
17025,59-3639
14181,49-4999
2913,70-6632
14779,77-0499
1637,45-0181
16721,79-4429
8714,57-6184
2539,70-4249
16634,46-4733
19957,43-5398
14378,75-2943
4673,77-1684
17172,74-3270
8338,78-5425
11573,76-8039
10161,82-9495
14544,63-7416
712,75-5619
4789,92-2153
16639,83-1563
15860,54-6653
12648,93-4325
4963,67-0545
1744,69-0954
15501,73-3439
17404,80-9215
4878,71-2163
11467,62-9021
19869,43-4797
7177,72-3728
19903,47-8956
14167,62-3442
15010,67-6612
8043,65-4891
14873,99-2839
15804,75-5748
3930,62-4158
14436,59-0478
7002,88-3419
9656,62-4572
799,79-2080
9976,87-1924
6276,49-5312
13741,78-5866
7177,91-3769
3324,48-0059
6761,99-4790
1677,50-5814
19658,88-1460
6619,83-0145
9626,51-8218
5777,61-3907
15201,82-9577
11508,70-3031
4415,66-7007
14092,54-9057
14239,71-2520
17982,88-9468
19024,95-7675
1491,80-0982
12489,68-9538
10424,66-2674
15127,59-1672
18543,66-5635
5304,53-7891
16786,91-6720
5481,48-7431
6544,54-9068
1060,73-6929
14296,57-8073
9272,77-4238
12601,71-5721
10196,84-6628
13053,75-5545
7903,65-9677
9970,73-5330
5190,96-0763
13677,44-6122
4101,96-1680
6109,58-9720
7368,95-5595
11231,46-5535
13559,93-4767
3763,94-8163
6870,90-7448
12596,97-0189
649,76-1071
18605,54-7801
3217,82-0131
7602,67-3826
9993,48-6506
14275,83-7144
7097,90-6431
11523,85-2316
8954,79-5035
12432,96-2077
13565,55-2880
950,82-0145
4806,46-9093
640,74-0466
5105,79-5255
19983,61-7231
7435,93-3809
8376,86-8004
7516,53-6734
11341,80-5978
9035,80-4359
6754,46-9033
10143,97-9158
16024,69-1953
8815,60-7900
6078,51-2117
2959,48-7074
10574,57-1919
10069,48-5589
15132,89-8703
12335,63-3356
3752,68-1261
