grid[0][0]
Bucket 4
Record{values={gpa=1.71, id=97-7476}, pageid=1.0}
Record{values={gpa=1.27, id=98-1076}, pageid=1.0}
Record{values={gpa=1.31, id=98-5129}, pageid=1.0}
grid[9][2]
Bucket 83
Record{values={gpa=1.96, id=92-7998}, pageid=1.0}
Record{values={gpa=1.99, id=94-5904}, pageid=1.0}
Record{values={gpa=2.13, id=96-3266}, pageid=1.0}
Record{values={gpa=2.17, id=96-3635}, pageid=1.0}
Record{values={gpa=2.07, id=96-4365}, pageid=1.0}
Record{values={gpa=2.09, id=96-4439}, pageid=1.0}
Record{values={gpa=2.13, id=97-7038}, pageid=1.0}
Record{values={gpa=1.83, id=98-7361}, pageid=1.0}
Record{values={gpa=2.12, id=99-8510}, pageid=1.0}
Record{values={gpa=1.89, id=99-8528}, pageid=1.0}
grid[9][3]
Bucket 77
Record{values={gpa=2.46, id=90-1823}, pageid=1.0}
Record{values={gpa=2.55, id=90-4814}, pageid=1.0}
Record{values={gpa=2.64, id=90-9166}, pageid=1.0}
Record{values={gpa=2.75, id=91-3267}, pageid=1.0}
Record{values={gpa=2.64, id=91-4997}, pageid=1.0}
Record{values={gpa=2.74, id=92-2034}, pageid=1.0}
Record{values={gpa=2.66, id=93-5742}, pageid=1.0}
Record{values={gpa=2.54, id=94-0522}, pageid=1.0}
Record{values={gpa=2.52, id=94-7284}, pageid=1.0}
Record{values={gpa=2.78, id=94-8731}, pageid=1.0}
Record{values={gpa=2.47, id=96-5954}, pageid=1.0}
Record{values={gpa=2.35, id=97-0789}, pageid=1.0}
Record{values={gpa=2.69, id=97-3281}, pageid=1.0}
Record{values={gpa=2.45, id=98-5322}, pageid=1.0}
Record{values={gpa=2.56, id=98-7488}, pageid=1.0}
grid[9][4]
Bucket 81
Record{values={gpa=3.08, id=90-7203}, pageid=1.0}
Record{values={gpa=2.91, id=90-9422}, pageid=1.0}
Record{values={gpa=3.17, id=91-0543}, pageid=1.0}
Record{values={gpa=2.92, id=91-1751}, pageid=1.0}
Record{values={gpa=2.99, id=91-4822}, pageid=1.0}
Record{values={gpa=3.26, id=92-2050}, pageid=1.0}
Record{values={gpa=2.86, id=92-2288}, pageid=1.0}
Record{values={gpa=3.15, id=93-4453}, pageid=1.0}
Record{values={gpa=3.21, id=93-8561}, pageid=1.0}
Record{values={gpa=3.09, id=94-1933}, pageid=1.0}
Record{values={gpa=3.17, id=94-6987}, pageid=1.0}
Record{values={gpa=2.94, id=95-3700}, pageid=1.0}
Record{values={gpa=3.27, id=95-9274}, pageid=1.0}
Record{values={gpa=2.84, id=96-9574}, pageid=1.0}
Record{values={gpa=2.97, id=97-2321}, pageid=1.0}
Record{values={gpa=3.15, id=97-2777}, pageid=1.0}
Record{values={gpa=2.98, id=97-8011}, pageid=1.0}
grid[9][5]
Bucket 78
Record{values={gpa=3.43, id=90-2599}, pageid=1.0}
Record{values={gpa=3.88, id=90-4441}, pageid=1.0}
Record{values={gpa=3.64, id=90-7869}, pageid=1.0}
Record{values={gpa=3.59, id=90-9683}, pageid=1.0}
Record{values={gpa=3.58, id=91-5120}, pageid=1.0}
Record{values={gpa=3.82, id=93-2370}, pageid=1.0}
Record{values={gpa=3.87, id=94-7991}, pageid=1.0}
Record{values={gpa=3.42, id=96-4416}, pageid=1.0}
Record{values={gpa=3.53, id=98-1479}, pageid=1.0}
Record{values={gpa=3.86, id=98-6665}, pageid=1.0}
Record{values={gpa=3.78, id=99-1466}, pageid=1.0}
grid[9][6]
Bucket 82
Record{values={gpa=4.25, id=91-0243}, pageid=1.0}
Record{values={gpa=4.08, id=91-1731}, pageid=1.0}
Record{values={gpa=4.16, id=92-7224}, pageid=1.0}
Record{values={gpa=4.27, id=92-8812}, pageid=1.0}
Record{values={gpa=3.95, id=93-2443}, pageid=1.0}
Record{values={gpa=3.91, id=94-3987}, pageid=1.0}
Record{values={gpa=4.27, id=96-6077}, pageid=1.0}
Record{values={gpa=4.32, id=98-5092}, pageid=1.0}
Record{values={gpa=4.19, id=99-0602}, pageid=1.0}
Record{values={gpa=4.28, id=99-2620}, pageid=1.0}
Record{values={gpa=3.9, id=99-7781}, pageid=1.0}
grid[9][7]
Bucket 80
Record{values={gpa=4.44, id=90-4614}, pageid=1.0}
Record{values={gpa=4.81, id=90-8013}, pageid=1.0}
Record{values={gpa=4.43, id=92-3427}, pageid=1.0}
Record{values={gpa=4.76, id=93-4422}, pageid=1.0}
Record{values={gpa=4.78, id=94-7478}, pageid=1.0}
Record{values={gpa=4.92, id=96-4689}, pageid=1.0}
Record{values={gpa=4.81, id=97-2215}, pageid=1.0}
Record{values={gpa=4.85, id=98-7300}, pageid=1.0}
Record{values={gpa=4.7, id=99-3545}, pageid=1.0}
Record{values={gpa=4.65, id=99-6675}, pageid=1.0}
grid[9][8]
grid[9][9]
Size =500
